Date,Start_period,End_period,Barometer - hPa,Temp - Â°C,Hum - %,Dew Point - Â°C,Wet Bulb - Â°C,Avg Wind Speed - km/h,Wind Run - km,UV Index,GHI - W/m^2,Day of Year,Hour of Day,Solar Zenith Angle,Solar Elevation Angle,Clearness Index
3/14/2024,2:05,3:00,1009.992,25.0,78.0,21.0,22.0,6.583,-0.1,0.0,0.0,74,2.083333333,148.5875226,-58.58752259,0.0
3/14/2024,3:05,4:00,1009.7,25.0,78.417,21.0,22.0,6.083,0.1,0.0,0.0,74,3.083333333,133.7471686,-43.74716857,0.0
3/14/2024,4:05,5:00,1009.492,24.75,78.75,21.0,21.917,5.75,0.0,0.0,0.0,74,4.083333333,118.8688864,-28.86888639,0.0
3/14/2024,5:05,6:00,1009.767,24.0,78.25,20.167,21.0,5.75,-0.1,0.0,1.667,74,5.083333333,103.9837387,-13.98373868,0.001224835
3/14/2024,6:05,7:00,1010.567,25.167,76.583,20.833,21.833,4.833,-0.3,0.167,95.0,74,6.083333333,89.10791657,0.892083429,0.069801616
3/14/2024,7:05,8:00,1011.133,26.667,73.25,21.5,22.75,8.75,0.8,1.583,295.833,74,7.083333333,74.25768983,15.74231017,0.217364438
3/14/2024,8:05,9:00,1011.733,27.667,71.583,22.0,23.417,15.0,0.4,3.583,499.5,74,8.083333333,59.45922474,30.54077526,0.367009552
3/14/2024,9:05,10:00,1011.583,29.0,68.5,22.583,24.0,14.75,0.1,6.25,714.0,74,9.083333333,44.76920558,45.23079442,0.524614254
3/14/2024,10:05,11:00,1011.067,29.667,66.917,23.0,24.0,12.417,0.0,5.75,490.833,74,10.08333333,30.35023613,59.64976387,0.36064144
3/14/2024,11:05,12:00,1010.233,30.083,65.083,22.833,24.25,16.0,0.0,8.0,687.167,74,11.08333333,16.91548018,73.08451982,0.504898604
3/14/2024,12:05,13:00,1009.225,30.833,63.667,22.917,24.667,11.583,-0.9,6.25,524.333,74,12.08333333,9.96795986,80.03204014,0.385255694
3/14/2024,13:05,14:00,1008.292,30.917,63.333,23.0,24.667,10.333,0.4,4.417,368.917,74,13.08333333,18.99583693,71.00416307,0.271063189
3/14/2024,14:05,15:00,1007.642,31.083,62.833,23.5,25.0,7.833,-0.4,3.167,339.917,74,14.08333333,32.71916078,57.28083922,0.249755327
3/14/2024,15:05,16:00,1007.35,31.5,62.333,23.5,25.0,8.083,-0.3,1.833,268.75,74,15.08333333,47.20555919,42.79444081,0.197465099
3/14/2024,16:05,17:00,1007.742,31.0,63.75,23.25,25.0,9.667,-0.3,0.25,83.417,74,16.08333333,61.92027764,28.07972236,0.061290963
3/14/2024,17:05,18:00,1008.208,31.0,63.25,23.0,24.917,5.75,0.0,0.0,26.5,74,17.08333333,76.73005268,13.26994732,0.019470977
3/14/2024,18:05,19:00,1008.65,30.083,65.583,23.0,24.833,3.5,-0.2,0.0,0.0,74,18.08333333,91.58594407,-1.58594407,0.0
3/14/2024,19:05,20:00,1009.375,29.417,67.667,23.0,24.0,8.25,0.4,0.0,0.0,74,19.08333333,106.4643391,-16.46433913,0.0
3/14/2024,20:05,21:00,1010.108,28.083,73.083,23.0,24.0,10.667,0.0,0.0,0.0,74,20.08333333,121.3496042,-31.34960423,0.0
3/14/2024,21:05,22:00,1010.425,27.083,77.667,23.0,24.0,8.167,-0.2,0.0,0.0,74,21.08333333,136.224539,-46.22453896,0.0
3/14/2024,22:05,23:00,1010.492,26.833,79.167,23.0,24.0,3.833,0.0,0.0,0.0,74,22.08333333,151.0520896,-61.05208964,0.0
3/14/2024,23:05,0:00,1010.35,26.0,79.417,22.417,23.333,7.833,0.6,0.0,0.0,74,23.08333333,165.6598142,-75.65981425,0.0
3/15/2024,0:05,1:00,1009.925,26.0,79.5,22.0,23.0,7.667,0.0,0.0,0.0,75,0.083333333,175.1832557,-85.18325569,0.0
3/15/2024,1:05,2:00,1009.567,26.0,81.583,22.0,23.0,10.833,-0.2,0.0,0.0,75,1.083333333,163.1552145,-73.15521453,0.0
3/15/2024,2:05,3:00,1009.433,25.083,82.917,22.0,23.0,4.25,-0.2,0.0,0.0,75,2.083333333,148.5227708,-58.5227708,0.0
3/15/2024,3:05,4:00,1009.517,25.0,84.0,22.0,23.0,1.583,-0.1,0.0,0.0,75,3.083333333,133.6963164,-43.69631644,0.0
3/15/2024,4:05,5:00,1009.8,25.0,84.917,22.0,23.0,1.333,0.2,0.0,0.0,75,4.083333333,118.8225585,-28.82255849,0.0
3/15/2024,5:05,6:00,1010.542,25.0,85.917,22.0,23.0,3.0,-0.2,0.0,2.833,75,5.083333333,103.9373646,-13.93736462,0.002081558
3/15/2024,6:05,7:00,1011.158,24.75,86.25,22.083,23.0,2.333,0.1,0.25,100.0,75,6.083333333,89.05818673,0.941813269,0.073475386
3/15/2024,7:05,8:00,1011.65,26.917,80.167,23.0,23.917,4.25,0.4,1.583,298.167,75,7.083333333,74.20114574,15.79885426,0.219079353
3/15/2024,8:05,9:00,1011.675,28.25,75.167,23.333,24.417,7.25,-0.1,3.333,440.667,75,8.083333333,59.39097455,30.60902545,0.323781778
3/15/2024,9:05,10:00,1011.208,29.583,70.083,23.667,25.0,6.5,0.2,5.25,590.167,75,9.083333333,44.68044157,45.31955843,0.43362748
3/15/2024,10:05,11:00,1010.7,30.75,66.417,23.833,25.167,7.167,0.3,7.0,646.833,75,10.08333333,30.22081029,59.77918971,0.475263042
3/15/2024,11:05,12:00,1009.983,32.0,58.0,22.75,24.333,10.333,0.4,8.25,713.083,75,11.08333333,16.68369618,73.31630382,0.523940485
3/15/2024,12:05,13:00,1009.333,31.833,60.917,23.667,24.917,8.25,0.1,5.583,434.667,75,12.08333333,9.570095913,80.42990409,0.319373255
3/15/2024,13:05,14:00,1008.667,31.167,65.167,24.0,25.167,10.75,0.1,5.5,530.667,75,13.08333333,18.78957811,71.21042189,0.389909625
3/15/2024,14:05,15:00,1008.633,31.75,63.667,23.833,25.167,8.833,0.0,3.667,352.5,75,14.08333333,32.59894341,57.40105659,0.259000735
3/15/2024,15:05,16:00,1008.858,30.917,65.25,23.667,25.0,8.0,0.0,2.0,308.25,75,15.08333333,47.1211424,42.8788576,0.226487877
3/15/2024,16:05,17:00,1009.15,30.0,68.083,23.75,25.0,7.583,-0.4,0.667,179.583,75,16.08333333,61.85443595,28.14556405,0.131949302
3/15/2024,17:05,18:00,1009.6,29.333,66.75,22.583,24.0,6.417,-0.5,0.0,27.0,75,17.08333333,76.67492542,13.32507458,0.019838354
3/15/2024,18:05,19:00,1010.275,29.0,65.333,22.0,24.0,3.417,0.1,0.0,0.0,75,18.08333333,91.53699586,-1.536995862,0.0
3/15/2024,19:05,20:00,1011.0,29.0,63.917,21.333,23.083,6.333,0.6,0.0,0.0,75,19.08333333,106.4182153,-16.41821529,0.0
3/15/2024,20:05,21:00,1011.55,28.0,71.083,22.0,23.833,10.667,0.2,0.0,0.0,75,20.08333333,121.3029038,-31.30290379,0.0
3/15/2024,21:05,22:00,1011.933,27.083,75.083,22.0,23.5,10.583,-0.4,0.0,0.0,75,21.08333333,136.1722536,-46.17225355,0.0
3/15/2024,22:05,23:00,1011.992,26.667,77.0,22.0,23.0,8.333,-0.2,0.0,0.0,75,22.08333333,150.9831937,-60.98319374,0.0
3/15/2024,23:05,0:00,1011.6,26.0,77.5,22.0,23.0,7.167,-0.2,0.0,0.0,75,23.08333333,165.5325314,-75.53253137,0.0
3/16/2024,0:05,1:00,1011.133,26.0,77.083,22.0,23.0,7.667,0.2,0.0,0.0,76,0.083333333,174.7939526,-84.79395258,0.0
3/16/2024,1:05,2:00,1010.908,26.0,76.583,21.083,22.167,7.167,0.0,0.0,0.0,76,1.083333333,163.0361542,-73.0361542,0.0
3/16/2024,2:05,3:00,1011.017,25.167,76.75,21.0,22.0,6.417,-0.1,0.0,0.0,76,2.083333333,148.4534323,-58.4534323,0.0
3/16/2024,3:05,4:00,1011.108,25.0,77.083,21.0,22.0,4.167,-0.3,0.0,0.0,76,3.083333333,133.6427283,-43.64272831,0.0
3/16/2024,4:05,5:00,1011.0,24.333,78.75,20.5,21.333,6.25,0.1,0.0,0.0,76,4.083333333,118.7746196,-28.77461964,0.0
3/16/2024,5:05,6:00,1011.558,24.0,79.667,20.0,21.0,5.667,-0.1,0.0,1.833,76,5.083333333,103.8902184,-13.89021838,0.001346804
3/16/2024,6:05,7:00,1011.942,24.583,78.583,20.75,21.667,6.667,0.1,0.25,98.833,76,6.083333333,89.00841366,0.99158634,0.072617928
3/16/2024,7:05,8:00,1012.267,26.917,72.833,21.667,22.833,8.333,0.3,1.583,303.833,76,7.083333333,74.14528184,15.85471816,0.223242469
3/16/2024,8:05,9:00,1012.325,28.75,69.25,22.417,23.917,15.167,0.6,3.833,509.833,76,8.083333333,59.32422137,30.67577863,0.374601763
3/16/2024,9:05,10:00,1012.0,29.5,66.333,22.667,24.0,19.417,-0.1,6.167,681.417,76,9.083333333,44.59423142,45.40576858,0.500673769
3/16/2024,10:05,11:00,1011.167,31.0,60.583,22.417,24.0,18.75,0.3,8.583,820.75,76,10.08333333,30.09550107,59.90449893,0.603049229
3/16/2024,11:05,12:00,1010.217,31.917,56.417,22.0,24.0,20.083,-0.3,9.75,892.417,76,11.08333333,16.45784194,73.54215806,0.655706833
3/16/2024,12:05,13:00,1009.45,32.75,55.0,22.417,24.333,16.75,-0.6,9.167,904.917,76,12.08333333,9.171805118,80.82819488,0.664891256
3/16/2024,13:05,14:00,1008.567,32.917,55.5,22.917,24.917,16.75,0.7,6.5,519.083,76,13.08333333,18.58910395,71.41089605,0.381398237
3/16/2024,14:05,15:00,1007.9,33.0,55.0,22.833,24.75,17.917,-0.5,4.417,426.083,76,14.08333333,32.48253235,57.51746765,0.313066128
3/16/2024,15:05,16:00,1007.742,33.0,52.833,22.083,24.0,16.083,-0.1,2.583,458.167,76,15.08333333,47.03907732,42.96092268,0.336639971
3/16/2024,16:05,17:00,1008.183,31.833,55.5,22.0,24.0,16.333,0.1,0.667,187.667,76,16.08333333,61.78994347,28.21005653,0.137889052
3/16/2024,17:05,18:00,1008.542,31.0,58.0,22.0,24.0,13.417,-0.3,0.0,15.417,76,17.08333333,76.62035423,13.37964577,0.0113277
3/16/2024,18:05,19:00,1009.342,29.917,60.583,21.75,23.167,11.333,0.0,0.0,0.0,76,18.08333333,91.4878858,-1.487885802,0.0
3/16/2024,19:05,20:00,1010.333,28.833,66.167,22.0,23.083,13.333,-0.1,0.0,0.0,76,19.08333333,106.3711905,-16.37119045,0.0
3/16/2024,20:05,21:00,1010.892,28.0,70.667,22.0,24.0,8.833,-0.1,0.0,0.0,76,20.08333333,121.2544316,-31.25443163,0.0
3/16/2024,21:05,22:00,1011.325,27.333,75.25,22.917,24.0,7.583,0.5,0.0,0.0,76,21.08333333,136.1169937,-46.11699374,0.0
3/16/2024,22:05,23:00,1011.442,27.0,76.083,22.583,23.833,9.667,-0.1,0.0,0.0,76,22.08333333,150.9092588,-60.90925884,0.0
3/16/2024,23:05,0:00,1011.367,27.0,75.417,22.0,23.0,8.917,-0.2,0.0,0.0,76,23.08333333,165.3952927,-75.39529274,0.0
3/17/2024,0:05,1:00,1011.192,26.917,76.0,22.0,23.0,6.583,0.1,0.0,0.0,77,0.083333333,174.4022963,-84.40229628,0.0
3/17/2024,1:05,2:00,1010.733,26.0,76.667,22.0,23.0,6.333,0.1,0.0,0.0,77,1.083333333,162.9085285,-72.90852846,0.0
3/17/2024,2:05,3:00,1010.325,26.0,76.333,22.0,23.0,6.417,-0.2,0.0,0.0,77,2.083333333,148.3795355,-58.37953548,0.0
3/17/2024,3:05,4:00,1010.258,26.0,76.417,22.0,23.0,6.167,0.1,0.0,0.0,77,3.083333333,133.5864168,-43.58641678,0.0
3/17/2024,4:05,5:00,1010.35,26.0,77.25,21.917,23.0,6.75,0.2,0.0,0.0,77,4.083333333,118.725081,-28.72508098,0.0
3/17/2024,5:05,6:00,1011.058,25.75,78.917,22.0,22.833,7.083,-0.2,0.0,1.917,77,5.083333333,103.8423132,-13.84231324,0.001408523
3/17/2024,6:05,7:00,1011.717,25.833,78.0,22.0,22.917,4.167,0.0,0.25,92.583,77,6.083333333,88.95861475,1.041385252,0.068025716
3/17/2024,7:05,8:00,1012.0,27.667,72.083,22.0,23.0,9.25,0.7,1.583,271.5,77,7.083333333,74.09012188,15.90987812,0.199485672
3/17/2024,8:05,9:00,1012.158,28.75,68.333,22.0,24.0,14.167,0.2,3.75,485.833,77,8.083333333,59.2589995,30.7410005,0.356967671
3/17/2024,9:05,10:00,1011.567,29.417,62.583,21.667,23.25,17.5,0.0,6.25,700.833,77,9.083333333,44.51063052,45.48936948,0.51493975
3/17/2024,10:05,11:00,1010.65,30.917,58.0,21.5,23.417,15.5,-0.8,8.333,779.25,77,10.08333333,29.97442206,60.02557794,0.572556943
3/17/2024,11:05,12:00,1009.558,31.167,56.083,21.333,23.25,17.667,-0.8,8.667,747.833,77,11.08333333,16.23828121,73.76171879,0.549473181
3/17/2024,12:05,13:00,1008.375,32.0,53.333,21.25,23.5,15.083,-0.2,7.5,703.667,77,12.08333333,8.773245652,81.22675435,0.517022043
3/17/2024,13:05,14:00,1007.383,32.75,51.917,21.667,23.667,15.083,0.1,6.583,714.917,77,13.08333333,18.39470604,71.60529396,0.525288024
3/17/2024,14:05,15:00,1006.683,33.0,49.25,20.917,23.167,16.083,0.4,4.5,552.083,77,14.08333333,32.37002583,57.62997417,0.405645114
3/17/2024,15:05,16:00,1006.433,33.083,47.083,20.333,22.917,15.0,-0.6,2.5,432.833,77,15.08333333,46.95941447,43.04058553,0.318025716
3/17/2024,16:05,17:00,1006.675,32.583,50.25,20.667,22.833,12.333,-0.6,0.667,181.5,77,16.08333333,61.7268323,28.2731677,0.133357825
3/17/2024,17:05,18:00,1007.333,31.25,54.333,21.0,23.0,11.167,0.0,0.0,16.917,77,17.08333333,76.5663616,13.4336384,0.012429831
3/17/2024,18:05,19:00,1007.85,30.417,56.083,21.0,23.0,9.083,0.0,0.0,0.0,77,18.08333333,91.43863047,-1.438630467,0.0
3/17/2024,19:05,20:00,1008.5,29.25,60.333,21.0,22.833,12.417,0.1,0.0,0.0,77,19.08333333,106.3232774,-16.32327743,0.0
3/17/2024,20:05,21:00,1009.0,28.5,61.75,20.25,22.0,13.833,0.1,0.0,0.0,77,20.08333333,121.2041988,-31.20419879,0.0
3/17/2024,21:05,22:00,1009.342,27.75,68.917,21.583,22.917,11.5,-0.7,0.0,0.0,77,21.08333333,136.0587731,-46.0587731,0.0
3/17/2024,22:05,23:00,1009.7,27.0,70.833,21.0,22.667,8.583,-0.3,0.0,0.0,77,22.08333333,150.8303205,-60.83032047,0.0
3/17/2024,23:05,0:00,1009.467,26.417,73.083,21.0,22.0,6.583,-0.3,0.0,0.0,77,23.08333333,165.2483637,-75.24836374,0.0
3/18/2024,0:05,1:00,1009.158,25.75,77.583,21.0,22.167,5.833,0.1,0.0,0.0,78,0.083333333,174.0087446,-84.00874458,0.0
3/18/2024,1:05,2:00,1008.8,25.0,80.417,21.0,22.0,7.0,0.0,0.0,0.0,78,1.083333333,162.7725285,-72.77252851,0.0
3/18/2024,2:05,3:00,1008.625,25.0,80.0,21.0,22.0,7.0,0.0,0.0,0.0,78,2.083333333,148.3011159,-58.3011159,0.0
3/18/2024,3:05,4:00,1008.608,25.0,78.25,21.0,22.0,6.5,0.2,0.0,0.0,78,3.083333333,133.5273981,-43.52739808,0.0
3/18/2024,4:05,5:00,1008.592,25.0,78.75,21.0,22.0,6.75,0.1,0.0,0.0,78,4.083333333,118.6739557,-28.67395566,0.0
3/18/2024,5:05,6:00,1009.158,24.417,78.5,20.667,21.5,7.417,0.1,0.0,4.0,78,5.083333333,103.7936634,-13.79366342,0.002939015
3/18/2024,6:05,7:00,1010.008,24.75,77.583,20.75,21.667,6.833,0.2,0.167,83.083,78,6.083333333,88.90880737,1.091192629,0.061045555
3/18/2024,7:05,8:00,1010.4,26.25,73.167,21.0,22.0,7.417,-0.1,1.333,227.75,78,7.083333333,74.03568869,15.96431131,0.167340191
3/18/2024,8:05,9:00,1010.65,28.0,67.0,21.0,22.833,8.333,0.2,3.833,513.0,78,8.083333333,59.19534127,30.80465873,0.376928729
3/18/2024,9:05,10:00,1010.417,29.583,60.417,21.0,23.0,12.667,-0.3,6.167,669.5,78,9.083333333,44.42969081,45.57030919,0.491917708
3/18/2024,10:05,11:00,1009.683,30.75,55.833,20.833,23.0,11.25,-0.1,7.917,752.417,78,10.08333333,29.85768113,60.14231887,0.552841293
3/18/2024,11:05,12:00,1008.7,31.833,51.083,20.75,22.833,12.167,0.4,9.583,866.417,78,11.08333333,16.02537893,73.97462107,0.636603233
3/18/2024,12:05,13:00,1007.742,32.75,49.667,20.917,23.0,9.333,0.0,8.25,763.083,78,12.08333333,8.374583197,81.6254168,0.560678178
3/18/2024,13:05,14:00,1006.992,33.083,47.25,20.583,22.667,11.667,0.4,7.167,755.167,78,13.08333333,18.20667245,71.79332755,0.554861866
3/18/2024,14:05,15:00,1006.358,33.167,45.417,19.917,22.333,11.667,0.6,4.75,606.583,78,14.08333333,32.26151674,57.73848326,0.445689199
3/18/2024,15:05,16:00,1006.142,33.833,44.083,19.833,22.333,9.583,0.2,2.333,445.25,78,15.08333333,46.88220124,43.11779876,0.327149155
3/18/2024,16:05,17:00,1006.7,33.167,48.25,20.75,22.917,9.75,-0.3,0.667,147.917,78,16.08333333,61.66513272,28.33486728,0.108682586
3/18/2024,17:05,18:00,1007.717,30.333,61.417,21.917,23.917,7.0,0.0,0.0,21.667,78,17.08333333,76.51296924,13.48703076,0.015919912
3/18/2024,18:05,19:00,1008.408,29.417,65.833,22.333,24.0,3.833,-0.2,0.0,0.0,78,18.08333333,91.38924657,-1.389246566,0.0
3/18/2024,19:05,20:00,1009.083,28.167,73.833,23.0,24.0,5.417,-0.2,0.0,0.0,78,19.08333333,106.2744901,-16.27449007,0.0
3/18/2024,20:05,21:00,1009.5,28.083,73.667,22.917,24.083,3.667,0.0,0.0,0.0,78,20.08333333,121.1522185,-31.15221853,0.0
3/18/2024,21:05,22:00,1009.783,27.25,72.583,22.0,23.25,5.167,-0.1,0.0,0.0,78,21.08333333,135.9976093,-45.99760929,0.0
3/18/2024,22:05,23:00,1010.025,26.5,73.75,21.75,23.0,5.083,0.1,0.0,0.0,78,22.08333333,150.7464224,-60.74642239,0.0
3/18/2024,23:05,0:00,1009.675,26.0,73.75,21.333,22.833,5.583,0.0,0.0,0.0,78,23.08333333,165.0920311,-75.09203115,0.0
3/19/2024,0:05,1:00,1008.9,26.0,74.75,21.25,22.667,6.833,0.2,0.0,0.0,79,0.083333333,173.6136745,-83.61367451,0.0
3/19/2024,1:05,2:00,1008.242,26.0,76.5,21.667,22.75,8.25,-0.1,0.0,0.0,79,1.083333333,162.6283627,-72.62836265,0.0
3/19/2024,2:05,3:00,1008.217,25.333,77.417,21.0,22.0,6.5,0.0,0.0,0.0,79,2.083333333,148.2182162,-58.21821618,0.0
3/19/2024,3:05,4:00,1008.367,25.0,78.0,21.0,22.0,5.667,0.0,0.0,0.0,79,3.083333333,133.4656921,-43.4656921,0.0
3/19/2024,4:05,5:00,1008.917,25.0,78.0,21.0,22.0,5.0,-0.1,0.0,0.0,79,4.083333333,118.6212588,-28.62125878,0.0
3/19/2024,5:05,6:00,1009.708,24.75,78.583,21.0,22.0,4.833,-0.2,0.0,2.333,79,5.083333333,103.744284,-13.74428397,0.001714181
3/19/2024,6:05,7:00,1010.508,24.917,77.5,21.0,22.0,3.917,0.0,0.167,86.25,79,6.083333333,88.85900888,1.140991123,0.06337252
3/19/2024,7:05,8:00,1010.742,27.083,70.583,21.25,22.75,5.25,0.2,1.583,280.167,79,7.083333333,73.98200415,16.01799585,0.205853784
3/19/2024,8:05,9:00,1010.825,28.75,68.833,22.167,23.917,11.75,0.7,3.667,482.75,79,8.083333333,59.13327699,30.86672301,0.354702425
3/19/2024,9:05,10:00,1010.733,29.583,65.583,22.417,24.0,11.833,-0.3,6.083,673.833,79,9.083333333,44.35146069,45.64853931,0.495101396
3/19/2024,10:05,11:00,1010.033,31.25,59.75,22.667,24.417,10.333,0.4,7.583,707.0,79,10.08333333,29.74538011,60.25461989,0.519470977
3/19/2024,11:05,12:00,1009.092,32.25,56.333,22.417,24.167,10.417,0.2,9.167,857.417,79,11.08333333,15.8194998,74.1805002,0.629990448
3/19/2024,12:05,13:00,1008.258,32.833,54.5,22.167,24.083,11.667,-0.2,8.667,826.25,79,12.08333333,7.975992695,82.02400731,0.607090375
3/19/2024,13:05,14:00,1007.483,33.25,52.667,22.167,24.167,10.5,0.0,5.917,500.583,79,13.08333333,18.02528641,71.97471359,0.36780529
3/19/2024,14:05,15:00,1006.842,33.0,50.333,21.583,23.75,8.333,-0.6,2.333,214.5,79,14.08333333,32.15709247,57.84290753,0.157604702
3/19/2024,15:05,16:00,1006.958,31.417,63.167,23.667,25.083,7.0,0.3,2.333,441.583,79,15.08333333,46.80748179,43.19251821,0.324454813
3/19/2024,16:05,17:00,1007.625,30.0,67.667,23.25,24.583,7.167,-0.2,0.667,182.5,79,16.08333333,61.60487324,28.39512676,0.134092579
3/19/2024,17:05,18:00,1008.633,29.333,71.417,24.0,25.0,5.083,-0.3,0.0,17.583,79,17.08333333,76.46019807,13.53980193,0.012919177
3/19/2024,18:05,19:00,1008.958,28.917,75.083,24.0,25.0,4.417,0.0,0.0,0.0,79,18.08333333,91.33975093,-1.339750926,0.0
3/19/2024,19:05,20:00,1009.8,28.667,77.25,24.0,25.0,3.417,0.0,0.0,0.0,79,19.08333333,106.2248433,-16.22484328,0.0
3/19/2024,20:05,21:00,1010.525,28.0,79.25,24.0,25.0,2.917,0.1,0.0,0.0,79,20.08333333,121.0985063,-31.0985063,0.0
3/19/2024,21:05,22:00,1011.242,28.0,78.917,24.0,25.0,2.333,0.1,0.0,0.0,79,21.08333333,135.933524,-45.93352396,0.0
3/19/2024,22:05,23:00,1011.558,28.0,73.583,22.667,23.917,7.25,0.0,0.0,0.0,79,22.08333333,150.6576164,-60.65761638,0.0
3/19/2024,23:05,0:00,1010.975,27.0,72.25,21.5,23.0,6.25,0.0,0.0,0.0,79,23.08333333,164.9266003,-74.92660033,0.0
3/20/2024,0:05,1:00,1009.992,26.5,75.583,22.0,23.0,6.083,0.1,0.0,0.0,80,0.083333333,173.2174049,-83.21740491,0.0
3/20/2024,1:05,2:00,1009.383,26.0,78.333,22.0,23.0,4.583,-0.1,0.0,0.0,80,1.083333333,162.4762547,-72.47625465,0.0
3/20/2024,2:05,3:00,1009.217,26.0,80.0,22.0,23.0,3.167,-0.1,0.0,0.0,80,2.083333333,148.1308859,-58.13088587,0.0
3/20/2024,3:05,4:00,1009.05,26.0,81.25,22.0,23.0,4.583,0.3,0.0,0.0,80,3.083333333,133.4013223,-43.40132231,0.0
3/20/2024,4:05,5:00,1009.133,26.0,81.083,22.0,23.0,5.583,0.1,0.0,0.0,80,4.083333333,118.5670074,-28.56700744,0.0
3/20/2024,5:05,6:00,1009.892,26.0,80.5,22.0,23.0,5.167,0.0,0.0,1.25,80,5.083333333,103.6941909,-13.69419086,0.000918442
3/20/2024,6:05,7:00,1010.508,26.0,80.583,22.0,23.0,6.25,0.4,0.167,52.583,80,6.083333333,88.80923657,1.190763426,0.038635562
3/20/2024,7:05,8:00,1010.917,26.917,78.667,23.0,23.917,10.167,0.2,1.167,177.917,80,7.083333333,73.92908921,16.07091079,0.130725202
3/20/2024,8:05,9:00,1011.042,28.0,75.667,23.417,24.5,9.083,-0.2,3.0,347.667,80,8.083333333,59.07283494,30.92716506,0.255449669
3/20/2024,9:05,10:00,1010.783,29.0,70.833,23.25,24.667,11.833,0.5,4.75,448.833,80,9.083333333,44.27598496,45.72401504,0.329781778
3/20/2024,10:05,11:00,1010.058,30.417,64.5,22.917,24.333,17.583,-0.8,7.583,613.667,80,10.08333333,29.63761448,60.36238552,0.450894195
3/20/2024,11:05,12:00,1009.158,31.75,58.583,22.583,24.583,15.75,0.1,9.25,801.083,80,11.08333333,15.62100656,74.37899344,0.588598824
3/20/2024,12:05,13:00,1008.533,33.0,53.667,22.167,24.167,14.583,-0.2,9.083,842.583,80,12.08333333,7.57766065,82.42233935,0.619091109
3/20/2024,13:05,14:00,1007.95,33.917,49.917,22.0,24.0,14.25,0.3,8.0,762.5,80,13.08333333,17.85082503,72.14917497,0.560249816
3/20/2024,14:05,15:00,1007.208,34.083,50.083,22.167,24.333,14.583,-0.5,5.083,615.583,80,14.08333333,32.0568346,57.9431654,0.452301984
3/20/2024,15:05,16:00,1007.017,33.833,52.917,22.917,24.917,12.25,0.1,2.083,273.167,80,15.08333333,46.73529695,43.26470305,0.200710507
3/20/2024,16:05,17:00,1007.658,32.667,58.667,23.833,25.333,10.667,-0.3,0.667,116.0,80,16.08333333,61.54608051,28.45391949,0.085231447
3/20/2024,17:05,18:00,1008.592,30.25,71.333,24.583,26.0,5.5,-0.1,0.0,3.083,80,17.08333333,76.40806825,13.59193175,0.002265246
3/20/2024,18:05,19:00,1009.375,29.0,80.167,25.0,26.0,5.25,-0.4,0.0,0.0,80,18.08333333,91.29016049,-1.290160485,0.0
3/20/2024,19:05,20:00,1009.925,29.0,80.417,25.0,26.0,4.0,0.1,0.0,0.0,80,19.08333333,106.174353,-16.17435299,0.0
3/20/2024,20:05,21:00,1010.625,29.0,74.167,23.75,24.75,4.083,0.3,0.0,0.0,80,20.08333333,121.0430797,-31.04307974,0.0
3/20/2024,21:05,22:00,1011.108,28.25,70.667,22.333,24.0,8.0,0.3,0.0,0.0,80,21.08333333,135.8665428,-45.86654277,0.0
3/20/2024,22:05,23:00,1011.283,28.0,73.667,23.0,24.0,7.417,0.2,0.0,0.0,80,22.08333333,150.5639621,-60.56396211,0.0
3/20/2024,23:05,0:00,1010.9,27.75,76.333,23.0,24.0,7.417,0.2,0.0,0.0,80,23.08333333,164.7523925,-74.75239246,0.0
3/21/2024,0:05,1:00,1009.95,27.0,76.083,22.75,24.0,9.333,-0.1,0.0,0.0,81,0.083333333,172.8202118,-82.82021182,0.0
3/21/2024,1:05,2:00,1009.292,27.0,75.583,22.0,23.167,8.917,0.9,0.0,0.0,81,1.083333333,162.3164421,-72.31644214,0.0
3/21/2024,2:05,3:00,1008.717,26.167,76.583,22.0,23.0,10.417,0.2,0.0,0.0,81,2.083333333,148.0391813,-58.0391813,0.0
3/21/2024,3:05,4:00,1008.375,26.0,78.333,22.0,23.0,6.75,-0.1,0.0,0.0,81,3.083333333,133.3343158,-43.33431577,0.0
3/21/2024,4:05,5:00,1008.6,25.167,81.75,22.0,23.0,8.0,0.0,0.0,0.0,81,4.083333333,118.5112207,-28.51122069,0.0
3/21/2024,5:05,6:00,1009.267,25.0,81.583,22.0,23.0,9.5,0.3,0.0,2.167,81,5.083333333,103.6434009,-13.64340089,0.001592212
3/21/2024,6:05,7:00,1009.825,25.417,81.833,22.0,23.0,10.167,1.0,0.25,96.5,81,6.083333333,88.75950772,1.240492278,0.070903747
3/21/2024,7:05,8:00,1010.442,26.583,78.833,22.333,23.417,13.167,-0.5,1.667,295.583,81,7.083333333,73.87696384,16.12303616,0.217180749
3/21/2024,8:05,9:00,1010.458,28.417,72.333,23.0,24.0,11.583,-0.2,3.333,405.083,81,8.083333333,59.01404133,30.98595867,0.297636297
3/21/2024,9:05,10:00,1010.292,29.0,69.083,23.0,24.0,15.667,0.2,5.333,513.917,81,9.083333333,44.2033047,45.7966953,0.377602498
3/21/2024,10:05,11:00,1009.625,30.333,65.667,23.0,24.833,14.083,-0.2,9.0,781.417,81,10.08333333,29.53447309,60.46552691,0.574149155
